DATE,SOURCE,BUYER,SECTOR,TITLE,VALUE,NUM_SUPPLIERS,SUPPLIER,DESCRIPTION
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Wilker,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,CMS Hire,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Optare Group,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,NTM,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,RD Mechanical Services,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Mis Conversions,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Gowrings Mobility Group,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Motus Group,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Refuse Vehicle Solutions,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Go Plant Fleet Services,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Angloco,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Whale Tankers,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,HE Municipal Engineering Services,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Taxi & Bus Conversions,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Aebi Schmidt,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Wrightbus,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Advanced KFS Special Vehicles,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Romaquip,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Multevo,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Isuzu Truck,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,NI Trucks,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Man Truck & Bus,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Guest Motors,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Aj Engineering Services,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Oughtred & Harrison Facilities,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Bunce Ashbury,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
05 Nov 2019,Contracts Finder,YPO,TRANSPORT,"YPO - 000960 Purchase, Hire and Lease of Specialist Vehicles and Associated Services",£500M,86,Woodall Nicholson,"YPO are looking for Providers to be appointed onto a Framework Agreement for the supply of Purchase, Hire and Lease of Specialist Vehicle and Associated Services which will cover vehicles from 3.5 tonne and over in weight including but not limited to; Emergency Vehicles within the Fire, Police and Ambulance services (including lease of ambulance vehicles), refuse collection and waste management vehicles, road sweepers, winter maintenance vehicles, gully emptiers, tractor units with 5th wheel, trailer units for connection to 5th wheel, customised commercial vehicles (e.g. mobile libraries), welfare vehicles, Fire and Rescue - pumping appliances, aerial and special appliances; access platforms, vehicle conversions, bus/coaches, gritters, tippers, chassis and cab only - all in various fuel types (diesel, compressed natural gas (CNG), electric etc.), hire and lease of specialist vehicles and provisions of lease finance for specialist vehicles.

This Framework is designed to meet the needs of YPO and Other Contracting Authorities (OCA) by establishing an agreement where the end customer will place the Order with the Provider and the Provider will deliver direct to the end customer."
