DATE,SOURCE,BUYER,SECTOR,TITLE,VALUE,NUM_SUPPLIERS,SUPPLIER,DESCRIPTION
30 Sep 2020,OJEU,Utility Regulator NI,PROFESSIONAL,"UREGNI — Framework for the Provision of Economic, Financial and Related Consultancy and Other Professional Services",£4M,14,Steer Davies Gleave,"UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services.

UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services."
30 Sep 2020,OJEU,Utility Regulator NI,PROFESSIONAL,"UREGNI — Framework for the Provision of Economic, Financial and Related Consultancy and Other Professional Services",£4M,14,Eunomia Research Consulting,"UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services.

UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services."
30 Sep 2020,OJEU,Utility Regulator NI,PROFESSIONAL,"UREGNI — Framework for the Provision of Economic, Financial and Related Consultancy and Other Professional Services",£4M,14,Economic Consulting Associates,"UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services.

UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services."
30 Sep 2020,OJEU,Utility Regulator NI,PROFESSIONAL,"UREGNI — Framework for the Provision of Economic, Financial and Related Consultancy and Other Professional Services",£4M,14,Cavanagh Kelly,"UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services.

UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services."
30 Sep 2020,OJEU,Utility Regulator NI,PROFESSIONAL,"UREGNI — Framework for the Provision of Economic, Financial and Related Consultancy and Other Professional Services",£4M,14,Pricewaterhousecoopers,"UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services.

UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services."
30 Sep 2020,OJEU,Utility Regulator NI,PROFESSIONAL,"UREGNI — Framework for the Provision of Economic, Financial and Related Consultancy and Other Professional Services",£4M,14,MCC Economics,"UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services.

UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services."
30 Sep 2020,OJEU,Utility Regulator NI,PROFESSIONAL,"UREGNI — Framework for the Provision of Economic, Financial and Related Consultancy and Other Professional Services",£4M,14,Asm B,"UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services.

UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services."
30 Sep 2020,OJEU,Utility Regulator NI,PROFESSIONAL,"UREGNI — Framework for the Provision of Economic, Financial and Related Consultancy and Other Professional Services",£4M,14,Energy Strategy & Policy Consulting,"UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services.

UREGNI — Framework for the provision of economic, financial and related consultancy and other professional services."
30 Sep 2020,Contracts Finder,Department for International Development,DEFENCE,"PROJ10119 - Forest, Governance, Markets and Climate (FGMC) Programme Management 2021-23 Contract Award",£2M,1,Pegasys Europe,"The overarching objective of the services will be to successfully manage completion and closure of the final phase of the FGMC programme, particularly by enabling delivery of priorities for 2021-23 identified in the 2019 Business Case addendum. To achieve this, the Supplier will effectively manage aspects of implementation of the Forest Governance, Markets and Climate (FGMC) Programme, including: (i) responsibility for financial and performance oversight of all Accountable Grants; (ii)

performance oversight of selected Memoranda of Understanding and Service Contracts and; (iii) preparation of comprehensive consolidated reporting on FGMC activities and finances, creating a legacy of information resources for future programmes."
30 Sep 2020,OJEU,Department of Health & Social Care,DEFENCE,Supply of Personal Protective Equipment for Healthcare Workers for the Care of Patients with Suspected or Confirm,£6M,1,Aiya Technology,The Department of Health and Social Care (the ‘Authority’) has awarded a contract to Aiya Technology HK for the supply of personal protective equipment surgical aprons to protect health and care workers for contracting the Covid-19 disease.
30 Sep 2020,OJEU,Department of Health & Social Care,DEFENCE,Supply of Personal Protective Equipment for Healthcare Workers for the Care of Patients with Suspected or Confirm,£8M,1,HLP Klearfold,The Department of Health and Social Care (the ‘Authority’) has awarded a contract to HLP Klearfold Ltd for the supply of personal protective equipment face shields to protect health and care workers for contracting the Covid-19 disease.
30 Sep 2020,OJEU,Department of Health & Social Care,DEFENCE,Supply of Personal Protective Equipment for Healthcare Workers for the Care of Patients with Suspected or Confirmed Novel Coronavirus (Covid-19),USD11M,1,Cambodian Textiles Worldwide Phnom Penh Works,"The Department of Health and Social Care (the ‘Authority’) has awarded a contract to Cambodian Textiles Worldwide Phnom Penh Works Co., Ltd for the supply of personal protective equipment, gowns, to protect health and care workers for contracting the Covid-19 disease."
30 Sep 2020,Contracts Finder,Department for International Development,DEFENCE,FCDO 7953 - Burma Humanitarian and Resilience Programme (HARP) Facility Manager Amendment No 5,£17M,1,Crown Agents,"These amendments relate to:

• A time extension to the contract

• An increase of the financial limit to £90,000,000.00 (to include £74,425,011.09 of Fund Value)

• An update of the list of key personnel

• An update of the Schedule of Prices to implement urgent Humanitarian assistance and Covid-19

response."
30 Sep 2020,OJEU,Department of Health & Social Care,DEFENCE,Supply of Personal Protective Equipment for Healthcare Workers for the Care of Patients with Suspected or Confirmed Novel Coronavirus (Covid-19),USD44M,1,Saiger LLC,"The Department of Health and Social Care (the ‘Authority’) has awarded a contract to Saiger LLC for the supply of personal protective equipment, gloves, to protect health and care workers for contracting the Covid-19 disease."
30 Sep 2020,OJEU,Department of Health & Social Care,DEFENCE,Supply of Personal Protective Equipment for Healthcare Workers for the Care of Patients with Suspected or Confirmed Novel Coronavirus (Covid-19),USD58M,1,Super 7 Wholesale,The Department of Health and Social Care (the ‘Authority’) has awarded a contract to Super 7 Wholesale for the supply of personal protective equipment type IIR face masks to protect health and care workers for contracting the Covid-19 disease.
30 Sep 2020,OJEU,Department of Health & Social Care,DEFENCE,Supply of Personal Protective Equipment for Healthcare Workers for the Care of Patients with Suspected or Confirmed Novel Coronavirus (Covid-19),USD138M,1,Cargo Services Far East,"The Department of Health and Social Care (the ‘Authority’) has awarded a contract to Cargo Services Far East Ltd for the supply of personal protective equipment, Isolation Gowns, to protect Health and Care Workers for contracting the Covid-19 disease."
30 Sep 2020,Contracts Finder,Department of Health & Social Care,DEFENCE,Supply of Personal Protective Equipment for Healthcare Workers for the Care of Patients with Suspected or Confirmed Novel Coronavirus (COVID-19),£156M,1,P14 Medical,"The Department of Health and Social Care (the ""Authority"") has awarded a contract to P14 Medical Limited for the supply of Personal Protective Equipment (Isolation Gowns) to protect Health and Care workers from contracting the Covid 19 disease."
30 Sep 2020,OJEU,UK Research & Innovation,INDUSTRIAL,UK SBS PR20009 EPAC Laser Diode Pump System for 150 J Amplifier,£1M,1,Coherent Europe,"UKRI, the contracting authority, wishes to purchase a minimum of one laser diode pump system (comprising two laser diode sources) that will be used to pump an ytterbium:YAG laser amplifier providing pulses with an energy of up to 150 J, as part of the EPAC Project.

The minimum scope of the contract is for the supply of one laser diode pump system, with the ability to purchase up to an additional two laser diode pump systems at a later date."
30 Sep 2020,Contracts Finder,Coventry Solihull Warwickshire,INDUSTRIAL,COV - Affordable Warmth Services - Keeping Coventry Warm - AWARD,£0-£2M,1,Act on Energy,"In 2018, there were 16,512 (12.1%) households estimated to be living in fuel poverty in Coventry (latest national statistical release from the Dept.

for Business, Energy and Industrial Strategy).

The definition of fuel poverty relates to households with required fuel bills which are higher than average, and payment of those bills would mean that householders are living below the official poverty line.

The value of the contract is subject to change.

Grant funding arrangements for all installation works and repair services are only agreed each financial year for the following 12-month period (April to March).

Funding can therefore reduce or indeed be terminated (as per terms and conditions) if the budget becomes unavailable.

The current funding value is only guaranteed until the end of March 2021.

• Information, advice, guidance and training services shall be available to all residents in Coventry, but with a focus on those who are more likely to be living in fuel poverty, or more likely to experience the negative health impacts of living in a cold home.

• Heating and insulation measures shall be targeted at those most vulnerable and will include the requirement for individuals to be dependent on benefits or on low incomes and have a health condition and/or disability that is exacerbated by living in a cold home.

• Interventions shall run alongside and include other winter campaigns e.g. seasonal flu vaccination and exploit other opportunities for partnership working.

Services shall support other council initiatives as appropriate, including those aligned to the Health and Wellbeing Strategy.

• The Provider, with approval and support from Coventry City Council commissioners, shall seek and apply for external funding/grant opportunities to support the Keeping Coventry Warm service objectives.

• Interventions shall be complementary to the existing work of the City Council and any national schemes, e.g. Housing Health and Safety Rating System powers with regard to excess cold, and the Energy Company Obligation (ECO/ECO Flex), and other local and national initiatives.

In particular, the Provider shall supplement and complement the Keeping Coventry Warm Service by enabling households to have ECO funded insulation or heating work carried out.

The provider will manage an ECO service in parallel with the Keeping Coventry Warm Service, and will work with obligated suppliers, intermediary organisations and contractors to optimise the amount and types of assistance available to qualifying households.

The Provider will be required to maintain a panel of suitable subcontractors to carry out insulation and heating work.

The Provider will exercise all due care and diligence in the selection, appointment and management of the subcontractors, commensurate with best practice and in accordance with all applicable law and regulation."
30 Sep 2020,OJEU,Ferguson Marine Port Glasgow,INDUSTRIAL,Provision of Electrical and Automation Services,£3M,1,Wartsila,The provision of electrical and automation services for ships 801 and 802.
30 Sep 2020,Contracts Finder,Coventry Solihull Warwickshire,HEALTH,COV - Provision of Short Breaks for Disabled Children & Young People - AWARD,£0-£2M,3,Take A Break Warwickshire,"The service is required for disabled children and young people who have been assessed, via a Social Care assessment or an Early Help assessment as in need of 1:1 (or 2:1) support to access community activities.

The service will be delivered in line with each individual's support plan and will adhere to the following service principles:

o The delivery of personalised support

o The delivery of outcomes

o Focus on promoting independence

o Focus on community inclusion

o Promoting Equality

o Working in partnership

o Child protection and Safeguarding"
30 Sep 2020,Contracts Finder,Coventry Solihull Warwickshire,HEALTH,COV - Provision of Short Breaks for Disabled Children & Young People - AWARD,£0-£2M,3,Midland Mencap,"The service is required for disabled children and young people who have been assessed, via a Social Care assessment or an Early Help assessment as in need of 1:1 (or 2:1) support to access community activities.

The service will be delivered in line with each individual's support plan and will adhere to the following service principles:

o The delivery of personalised support

o The delivery of outcomes

o Focus on promoting independence

o Focus on community inclusion

o Promoting Equality

o Working in partnership

o Child protection and Safeguarding"
30 Sep 2020,Contracts Finder,Coventry Solihull Warwickshire,HEALTH,COV - Provision of Short Breaks for Disabled Children & Young People - AWARD,£0-£2M,3,Premier Care Midlands,"The service is required for disabled children and young people who have been assessed, via a Social Care assessment or an Early Help assessment as in need of 1:1 (or 2:1) support to access community activities.

The service will be delivered in line with each individual's support plan and will adhere to the following service principles:

o The delivery of personalised support

o The delivery of outcomes

o Focus on promoting independence

o Focus on community inclusion

o Promoting Equality

o Working in partnership

o Child protection and Safeguarding"
30 Sep 2020,OJEU,Cumbria County Council,HEALTH,Substance Misuse Service Provision,£4M,1,Greater Manchester Mental Health NHS Trust,"Cumbria County Council have commissioned adult substance misuse treatment and recovery services from Greater Manchester Mental Health NHS Trust (GMMH) since April 2013 when responsibility for public health was transferred to local authority. In line with the health and social care Act 2012. The local authority are expected to:

— have regard to the need to improve the uptake and outcomes from drug and alcohol services.

The authority must exercise a number of health service functions set out in section 2B of the NHS Act 2006 and the local authorities (public health functions and entry to premises by Local Healthwatch Representatives) Regulations. In order to satisfy these obligations the authority wishes to secure the provision of the services and the provider wishes to provide the services."
30 Sep 2020,OJEU,Southampton City Council,HEALTH,Post 16 Semi-independent Accommodation Framework,£20M,2,Abiding Care Services,Procurement for a post 16 semi-independent accommodation framework.
30 Sep 2020,OJEU,Southampton City Council,HEALTH,Post 16 Semi-independent Accommodation Framework,£20M,2,Achieving Higher Heights,Procurement for a post 16 semi-independent accommodation framework.
01 Oct 2020,Contracts Finder,Leeds City Council,ENVIRONMENT,Year Two Tonnage Allocation under the Household Waste Site Recycling Framework (DN370317),£3M,3,Associated Waste Management,Year Two Tonnage Allocation under the Household Waste Site Recycling Framework (DN370317)
01 Oct 2020,Contracts Finder,Leeds City Council,ENVIRONMENT,Year Two Tonnage Allocation under the Household Waste Site Recycling Framework (DN370317),£3M,3,FCC Recycling,Year Two Tonnage Allocation under the Household Waste Site Recycling Framework (DN370317)
01 Oct 2020,Contracts Finder,Leeds City Council,ENVIRONMENT,Year Two Tonnage Allocation under the Household Waste Site Recycling Framework (DN370317),£3M,3,Timberpak,Year Two Tonnage Allocation under the Household Waste Site Recycling Framework (DN370317)
01 Oct 2020,Contracts Finder,South Warwickshire NHS Trust,MISCELLANEOUS,Printed Stationery Framework,£5M,6,on Demand Print & Design,"South Warwickshire NHS Foundation Trust and any other organisations that has a partnership arrangement with them, invites tenders for the provision of a design and print service framework.

the framework comprises of 5 lots."
01 Oct 2020,Contracts Finder,South Warwickshire NHS Trust,MISCELLANEOUS,Printed Stationery Framework,£5M,6,LG Davis,"South Warwickshire NHS Foundation Trust and any other organisations that has a partnership arrangement with them, invites tenders for the provision of a design and print service framework.

the framework comprises of 5 lots."
01 Oct 2020,Contracts Finder,South Warwickshire NHS Trust,MISCELLANEOUS,Printed Stationery Framework,£5M,6,SF Taylor,"South Warwickshire NHS Foundation Trust and any other organisations that has a partnership arrangement with them, invites tenders for the provision of a design and print service framework.

the framework comprises of 5 lots."
01 Oct 2020,Contracts Finder,South Warwickshire NHS Trust,MISCELLANEOUS,Printed Stationery Framework,£5M,6,Thinking Creations,"South Warwickshire NHS Foundation Trust and any other organisations that has a partnership arrangement with them, invites tenders for the provision of a design and print service framework.

the framework comprises of 5 lots."
01 Oct 2020,Contracts Finder,South Warwickshire NHS Trust,MISCELLANEOUS,Printed Stationery Framework,£5M,6,LG Davis Stationers,"South Warwickshire NHS Foundation Trust and any other organisations that has a partnership arrangement with them, invites tenders for the provision of a design and print service framework.

the framework comprises of 5 lots."
01 Oct 2020,Contracts Finder,South Warwickshire NHS Trust,MISCELLANEOUS,Printed Stationery Framework,£5M,6,CSP,"South Warwickshire NHS Foundation Trust and any other organisations that has a partnership arrangement with them, invites tenders for the provision of a design and print service framework.

the framework comprises of 5 lots."
01 Oct 2020,Contracts Finder,Liverpool City Council,CONSTRUCTION,F2-013 - Kingsley Road,£1M,1,King Construction,Direct award to King Construction via the Highways Planned Works framework.
01 Oct 2020,Contracts Finder,West Midlands Fire Service,TRANSPORT,SUPPLY AND DELIVERY OF UP TO 18 PRL'S (TYPE B WATER TENDERS),£5M-£5M,1,Emergency One,"West Midlands Fire and Rescue Authority (""the Contracting Authority"") identified a need to replace 6 Fire Appliances per year for the next 3 years.

In compliance with the Public Contracts Regulations 2015, a Further Competition was being undertaken to determine the goods and or services that most closely meet the requirements using the Devon and Somerset Fire and Rescue Service's Framework Agreement for UK FIRE AND RESCUE EMERGENCY RESPONSE VEHICLES, reference DS183-15.

The Call-Off Contract for the Vehicles shall commence October 2020. The initial period of the Call-Off Contract shall be two years with an option to extend for a third year."
01 Oct 2020,Contracts Finder,Department for Education,TECHNOLOGY,ESFA Agile Service Delivery,£8M,1,Methods Business & Digital Technology,"DOS 4 Agile Service Delivery Aggregation for Apprenticeships, Data Science and National Careers Service.

This procurement is for the delivery of digital development outcomes for apprenticeships and data collection services."
01 Oct 2020,Contracts Finder,Department of Health & Social Care,DEFENCE,Supply of Personal Protective Equipment for Healthcare Workers for the Care of Patients with Suspected or Confirmed Novel Coronavirus (COVID-19),£2M,1,Redwood TTM,"The Department of Health and Social Care (the ""Authority"") has awarded a contract to Reedwood TTM Ltd for the supply of Personal Protective Equipment (gowns) to protect Health and Care workers from contracting the Covid 19 disease."
01 Oct 2020,Contracts Finder,NHS Shared Business Services,HEALTH,Adult and Children's Wheelchair Services across Harrow and Hillingdon,£8M,1,Opcare,"Provision of a community based Adult and Children's Wheelchair service for patients within London Boroughs of Hillingdon and Harrow localities.

This service supports the provision of a range of wheelchair equipment to maintain the independence of Children and Adults."
